eventid,iyear,imonth,iday,extended,country,region,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,multiple,success,suicide,attacktype1,attacktype2,targtype1,targsubtype1,natlty1,targtype2,targsubtype2,natlty2,gname,individual,nperps,nperpcap,claimed,claimmode,weaptype1,weapsubtype1,weaptype2,weapsubtype2,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propvalue,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,hostkidoutcome,nreleased,INT_LOG,INT_IDEO,INT_MISC,INT_ANY
2.00904E+11,2009,4,8,0,95,10,33.303566,44.371773,1,1,1,1,1,0,1,0,3,,14,67,95,,,,Al-Qaida in Iraq,0,-99,0,0,,6,17,,,7,0,0,23,0,0,1,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,9,0,6,10,36.742004,3.726194,1,1,1,1,1,0,1,0,3,,2,19,6,,,,Al-Qaida in the Islamic Maghreb (AQIM),0,-99,0,0,,6,17,,,0,0,0,1,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,9,0,4,6,31.60063,64.369652,1,0,1,1,1,0,1,1,3,,3,23,4,,,,Taliban,0,1,0,1,10,6,13,,,11,0,1,17,0,0,1,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,10,0,4,6,33.542622,68.415329,1,0,1,1,1,0,0,0,1,,2,18,4,,,,Taliban,0,-99,0,1,8,5,5,,,0,0,0,1,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,12,0,4,6,31.631083,65.742226,1,1,1,1,1,0,1,0,2,,2,18,4,,,,Taliban,0,4,0,1,8,5,5,,,1,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,13,0,153,6,32.987347,70.602524,1,0,1,1,1,0,1,0,3,,8,49,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,0,,6,17,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,14,0,4,6,31.622827,62.869366,1,0,1,1,1,0,1,0,2,,14,67,4,,,,Taliban,0,-99,0,1,10,5,2,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,15,0,153,6,33.528893,71.056122,1,0,1,1,1,0,1,0,2,,14,67,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,0,,5,2,,,2,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,17,1,4,6,33.539753,69.731071,1,0,1,1,1,0,1,0,7,6,2,21,4,3,25,4,Taliban,0,-99,0,1,8,8,18,5,5,1,0,0,0,0,0,1,4,,1,2,0,,-99,,,0,,,,,7,-99,0,0,0,0
2.00904E+11,2009,4,19,0,153,6,33.697271,71.144852,3,0,1,1,1,0,1,0,3,,14,67,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,0,,6,17,,,2,0,0,1,0,0,1,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,25,0,182,11,2.059819,45.326115,1,0,1,1,1,0,1,0,3,,2,21,182,,,,Al-Shabaab,0,-99,0,1,10,6,11,,,8,0,0,21,0,0,1,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,26,0,4,6,34.367146,68.76429,1,0,1,1,1,0,1,0,3,,17,94,4,,,,Taliban,0,-99,0,1,10,6,17,,,6,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,27,0,153,6,33.006516,70.068253,1,1,1,1,1,0,1,0,9,,14,68,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,0,,13,,,,1,0,0,0,0,0,-9,4,,1,,,,,,,,,,,,,,0,0,0,0
2.00904E+11,2009,4,30,0,4,6,33.566561,69.878354,1,0,1,1,1,0,1,0,2,,14,67,4,,,,Taliban,0,-99,0,1,10,5,5,,,2,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00905E+11,2009,5,9,0,186,6,9.267091,80.814248,1,0,1,1,1,0,1,0,2,,14,67,186,,,,Liberation Tigers of Tamil Eelam (LTTE),0,-99,0,1,10,5,5,,,9,0,0,19,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00905E+11,2009,5,10,0,153,6,34.110325,71.163803,1,0,1,1,1,0,1,0,3,,8,49,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,10,6,11,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00905E+11,2009,5,11,0,153,6,33.908578,71.070055,3,0,1,1,1,0,1,0,3,,8,49,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,10,6,17,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00905E+11,2009,5,12,0,153,6,34.023849,71.26664,1,0,1,1,1,0,1,0,3,,8,49,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,10,6,17,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00905E+11,2009,5,18,0,4,6,34.583202,69.743225,1,0,1,1,1,0,1,0,3,2,14,73,4,,,,Taliban,0,-99,0,0,,6,11,5,5,1,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00905E+11,2009,5,23,1,4,6,33.566561,69.878354,1,0,1,1,1,0,1,0,6,2,14,67,4,,,,Taliban,0,-99,0,1,10,5,5,8,18,2,0,0,0,0,0,1,3,,1,2,0,,1,,,0,,,,,4,0,0,0,0,0
2.00905E+11,2009,5,23,0,4,6,34.957444,70.753742,1,0,1,1,1,0,1,0,6,,10,53,4,14,77,4,Taliban,0,-99,0,1,10,5,5,,,0,0,0,0,0,0,0,,,1,5,0,-99,,,,0,,,,,2,5,0,0,0,0
2.00905E+11,2009,5,25,0,153,6,33.528893,71.056122,1,0,1,1,1,0,1,0,3,,8,49,153,14,67,153,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,0,,6,17,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00905E+11,2009,5,28,0,153,6,34.006004,71.53743,1,0,1,1,1,0,1,0,3,2,14,67,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,2,-9,,6,15,5,5,7,0,2,70,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00906E+11,2009,6,1,1,153,6,32.320237,69.859741,3,0,1,1,1,0,1,0,6,,8,49,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,10,13,,,,0,0,0,0,0,0,-9,4,,1,-99,0,,-99,,,0,,,,,6,126,0,0,0,0
2.00906E+11,2008,12,14,1,146,11,13.707198,1.77831,1,1,1,1,1,0,1,0,6,,7,45,38,14,68,146,Al-Qaida in the Islamic Maghreb (AQIM),0,-99,0,1,10,13,,,,0,0,0,0,0,0,0,,,1,3,0,,131,Mali,Mali,0,,,,,2,3,1,1,1,1
2.00906E+11,2009,6,8,0,4,6,32.264539,68.524715,4,0,1,1,1,0,1,0,1,3,3,25,4,,,,Taliban,0,-99,0,1,10,5,5,6,17,2,0,1,2,0,1,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00906E+11,2009,6,9,0,4,6,33.335258,69.928467,1,0,1,1,1,0,1,0,3,,14,77,4,,,,Taliban,0,-99,0,1,10,6,17,,,0,0,0,1,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00906E+11,2009,6,12,0,153,6,31.50547,74.34288,1,0,1,1,1,0,1,1,3,,15,86,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,1,0,1,10,6,13,,,5,0,1,8,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00906E+11,2009,6,17,0,4,6,34.348889,63.177778,1,0,1,1,1,0,1,0,3,,7,47,4,,,,Taliban,0,-99,0,1,10,6,11,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00906E+11,2009,6,17,0,6,10,36.077754,4.462888,1,1,1,1,1,0,1,0,3,2,3,23,6,14,67,6,Al-Qaida in the Islamic Maghreb (AQIM),0,-99,0,1,10,6,16,,,19,0,0,8,0,0,1,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00906E+11,2009,6,18,0,4,6,37.135574,69.043808,1,0,1,1,1,0,1,0,3,,12,62,4,,,,Taliban,0,-99,0,1,10,6,12,,,0,0,0,4,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00906E+11,2009,6,21,0,4,6,33.193142,68.101852,1,0,1,1,1,0,1,0,3,,14,67,4,,,,Taliban,0,-99,0,1,10,6,8,,,1,0,0,2,0,0,1,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00906E+11,2009,6,22,1,6,10,35.036841,7.021988,1,0,1,1,1,0,1,0,2,6,3,23,6,,,,Al-Qaida in the Islamic Maghreb (AQIM),0,-99,0,1,10,9,23,,,5,0,0,0,0,0,-9,4,,1,2,0,,-99,,,0,,,,,7,,0,0,0,0
2.00906E+11,2009,6,26,0,4,6,33.335258,69.928467,1,1,1,1,1,0,1,0,3,,14,73,4,,,,Taliban,0,-99,0,1,10,6,29,,,1,0,0,2,0,0,1,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00906E+11,2009,6,30,0,4,6,33.193665,68.102002,2,0,1,1,1,0,1,0,2,,1,12,4,,,,Taliban,0,-99,0,0,,5,5,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00906E+11,2009,6,30,0,4,6,34.346722,62.197315,1,0,1,1,1,0,1,0,2,,7,47,4,,,,Taliban,0,-99,0,1,10,5,5,,,1,0,0,3,0,0,1,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,6,0,4,6,31.631083,65.742226,1,0,1,1,1,0,1,1,3,,6,44,4,,,,Taliban,0,-99,0,1,10,6,15,,,7,0,1,14,0,0,1,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,6,0,4,6,32.191878,67.189449,4,0,1,1,1,0,1,0,3,,3,25,4,,,,Taliban,0,-99,0,1,10,6,17,,,1,0,0,3,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,6,1,4,6,32.847222,66.05,2,0,1,1,1,0,1,0,6,2,3,25,4,,,,Taliban,0,-99,0,1,10,13,,9,24,1,0,0,0,0,0,-9,4,,1,1,0,,-99,,,0,,,,,4,0,0,0,0,0
2.00907E+11,2009,7,7,1,4,6,36.694511,68.801575,1,0,1,1,1,0,1,0,7,6,1,12,4,,,,Taliban,0,-99,0,1,10,8,18,,,0,0,0,0,0,0,1,3,,1,2,0,,-99,,,0,,,,,7,-99,0,0,0,0
2.00907E+11,2009,7,7,0,4,6,32.073333,64.833889,1,0,1,1,1,0,1,0,3,,6,42,214,,,,Taliban,0,-99,0,1,10,6,11,,,7,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,1,1,1
2.00907E+11,2009,7,10,0,4,6,33.542622,68.415329,1,1,1,1,1,0,0,1,1,,2,18,4,,,,Taliban,0,-99,0,1,10,6,15,,,0,0,0,2,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,10,1,4,6,34.846589,71.097317,4,0,1,1,1,0,1,0,3,6,9,52,4,,,,Taliban,0,-99,0,1,10,6,17,,,0,0,0,0,0,0,1,3,,1,2,0,,-99,,,0,,,,,7,-99,0,0,0,0
2.00907E+11,2009,7,10,0,4,6,36.633318,68.549988,2,0,1,1,1,0,1,0,7,2,21,108,4,,,,Taliban,0,-99,0,1,10,8,18,5,5,1,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,13,0,4,6,34.214698,69.098414,1,0,1,1,1,0,1,0,2,,14,84,4,,,,Taliban,0,-99,0,1,10,5,5,,,0,0,0,1,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,14,1,182,11,2.059819,45.326115,1,0,1,1,1,0,1,0,6,,2,18,69,,,,Al-Shabaab,0,12,0,1,10,5,5,,,1,0,0,0,0,0,-9,4,,1,2,0,,1282,,,1,8000000,8000000,0,0,6,0,0,1,1,1
2.00907E+11,2009,7,17,0,153,6,34.940464,72.427831,1,0,1,1,1,0,1,0,9,,3,22,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,0,,13,,,,1,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,20,0,182,11,2.81815,43.72379,4,0,1,1,1,1,1,0,9,,7,47,422,,,,Al-Shabaab,0,-99,0,1,10,13,,,,0,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,1,1,1
2.00907E+11,2009,7,20,0,182,11,2.81815,43.72379,4,0,1,1,1,1,1,0,9,,7,47,422,,,,Al-Shabaab,0,-99,0,1,10,13,,,,0,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,1,1,1
2.00907E+11,2009,7,20,0,182,11,2.81815,43.72379,4,0,1,1,1,1,1,0,9,,7,47,422,,,,Al-Shabaab,0,-99,0,1,10,13,,,,0,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,1,1,1
2.00907E+11,2009,7,22,1,4,6,33.36598,69.438231,1,0,1,1,1,0,1,0,2,6,1,12,4,,,,Taliban,0,-99,0,1,10,5,5,,,0,0,0,2,0,0,0,,,1,2,0,,-99,,,0,,,,,7,-99,0,0,0,0
2.00907E+11,2009,7,21,0,4,6,33.598633,69.228996,1,0,1,1,1,0,0,1,1,,2,18,4,,,,Taliban,0,-99,0,1,10,6,13,6,11,3,0,3,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,21,1,153,6,33.528893,71.056122,1,0,1,1,1,0,1,0,4,,1,1,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,1,2,0,,-99,,,0,,,,,7,-99,0,0,0,0
2.00907E+11,2009,7,22,0,4,6,36.177311,68.752136,1,0,1,1,1,0,1,0,2,,2,15,4,,,,Taliban,0,-99,0,1,10,5,5,,,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,25,0,4,6,33.335258,69.928467,1,0,1,1,1,1,1,1,3,2,1,3,4,,,,Taliban,0,7,0,1,2,6,13,5,2,4,0,4,10,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,25,0,4,6,33.335258,69.928467,1,0,1,1,1,1,1,1,3,2,2,21,4,,,,Taliban,0,7,0,1,2,6,13,5,2,3,0,3,9,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,26,0,4,6,36.681449,69.114905,1,0,1,1,1,0,0,0,1,,14,84,4,,,,Taliban,0,-99,0,1,10,5,5,6,11,0,0,0,1,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,27,0,4,6,34.348889,63.177778,1,0,1,1,1,0,1,0,3,,7,47,4,,,,Taliban,0,-99,0,1,10,6,11,,,0,0,0,1,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,27,0,4,6,33.566561,69.878354,1,0,1,1,1,0,1,0,3,,14,67,4,,,,Taliban,0,-99,0,0,,6,17,,,1,0,0,5,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,27,0,4,6,34.623611,70.603333,2,1,1,1,1,0,1,0,2,,14,67,4,,,,Taliban,0,-99,0,1,10,5,5,,,0,0,0,2,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,27,0,4,6,36.669801,69.478454,4,0,1,1,1,0,1,0,3,,3,25,4,,,,Taliban,0,-99,0,1,10,6,12,,,2,0,0,4,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00907E+11,2009,7,31,1,4,6,35.975346,65.378044,1,0,1,1,1,0,1,0,6,7,14,84,4,,,,Taliban,0,-99,0,1,10,5,5,8,18,0,0,0,0,0,0,1,3,,1,10,0,,-99,,,0,,,,,7,-99,0,0,0,0
2.00908E+11,2009,8,4,0,4,6,34.524667,69.192392,4,0,1,1,1,0,0,0,1,,2,18,4,,,,Taliban,0,-99,0,1,10,6,17,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,4,0,4,6,30.996068,65.475736,4,0,1,1,1,0,1,0,1,,3,25,4,,,,Taliban,0,-99,0,1,10,5,5,,,2,0,0,1,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,4,0,4,6,32.519241,67.416481,1,0,1,1,1,0,1,1,3,,2,20,4,,,,Taliban,0,1,0,1,10,6,13,,,6,0,1,17,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,4,0,4,6,34.516895,69.147011,1,0,1,1,1,0,1,0,3,,6,44,4,,,,Taliban,0,-99,0,1,10,6,11,,,0,0,0,2,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,5,0,4,6,33.692556,69.376878,1,0,1,1,1,0,1,0,2,,14,67,4,,,,Taliban,0,-99,0,1,10,5,5,,,1,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,8,0,128,11,18.079275,-15.965107,1,0,1,1,1,0,1,1,3,,7,46,69,,,,Al-Qaida in the Islamic Maghreb (AQIM),0,1,0,1,10,6,13,,,1,0,1,3,0,0,-9,4,,0,,,,,,,,,,,,,,1,1,1,1
2.00908E+11,2009,8,10,0,4,6,34.348889,63.177778,1,0,1,1,1,0,1,0,3,,6,44,4,,,,Taliban,0,-99,0,1,10,6,11,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,10,0,4,6,34.021194,68.999535,1,0,1,1,1,1,1,1,3,2,2,18,4,,,,Taliban,0,6,0,1,10,6,13,6,11,6,0,2,13,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,10,0,4,6,34.021194,68.999535,1,0,1,1,1,1,1,1,3,2,3,22,4,,,,Taliban,0,6,0,1,10,6,13,6,11,4,0,2,13,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,10,0,4,6,36.669801,69.478454,4,0,1,1,1,0,1,0,2,,2,18,4,,,,Taliban,0,-99,0,1,10,5,5,,,0,0,0,2,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,11,1,4,6,33.279501,69.598588,2,0,1,1,1,0,1,0,2,6,1,12,4,,,,Taliban,0,-99,0,1,10,13,,,,0,0,0,0,0,0,1,3,,1,3,0,,-99,,,0,,,,,7,-99,0,0,0,0
2.00908E+11,2009,8,17,0,153,6,34.217285,71.561043,1,0,1,1,1,0,1,0,3,,14,73,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,10,6,12,,,7,0,0,8,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,18,0,4,6,33.692556,69.376878,1,1,1,1,1,0,1,0,7,,2,19,4,,,,Taliban,0,-99,0,1,2,8,18,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,18,0,4,6,34.516895,69.147011,1,0,1,1,1,0,1,0,3,,2,17,4,,,,Taliban,0,-99,0,1,10,6,11,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,19,0,4,6,34.516895,69.147011,1,0,1,1,1,0,0,0,2,3,1,3,4,,,,Taliban,0,3,0,1,2,5,2,6,7,3,0,3,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,20,0,4,6,30.996068,65.475736,4,0,1,1,1,0,1,0,2,,14,67,4,,,,Taliban,0,-99,0,1,10,9,23,,,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,20,0,4,6,37.181767,68.911301,1,0,1,1,1,0,1,0,2,,2,19,4,,,,Taliban,0,-99,0,1,10,5,5,,,2,0,2,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,20,0,4,6,34.021194,68.999535,1,0,1,1,1,0,1,0,1,,14,67,4,,,,Taliban,0,-99,0,1,10,6,17,,,2,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,21,0,4,6,36.890916,67.189449,4,0,1,1,1,0,1,0,2,7,2,19,4,,,,Taliban,0,-99,0,1,10,13,,8,18,2,0,0,7,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,26,0,4,6,33.666285,69.786029,1,0,1,1,1,0,1,0,3,,3,25,4,,,,Taliban,0,-99,0,1,10,6,17,,,2,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,26,0,4,6,36.705776,68.87706,1,0,1,1,1,0,1,0,3,,2,18,4,,,,Taliban,0,-99,0,0,,6,17,,,1,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,27,0,173,10,21.543155,39.174905,1,0,1,1,1,0,0,1,1,,2,20,173,,,,Al-Qaida in the Arabian Peninsula (AQAP),0,-99,0,0,,6,13,,,1,0,1,1,0,0,-9,4,,0,,,,,,,,,,,,,,0,1,0,1
2.00908E+11,2009,8,29,0,4,6,33.193142,68.101852,1,0,1,1,1,0,1,0,2,,1,12,4,,,,Taliban,0,-99,0,1,10,5,5,,,1,0,0,4,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00908E+11,2009,8,30,0,4,6,31.631083,65.742226,1,0,1,1,1,0,1,0,2,,2,19,4,,,,Taliban,0,-99,0,1,10,5,5,,,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,2,0,4,6,34.674866,70.21344,1,0,1,1,1,0,1,1,3,,15,86,4,,,,Taliban,0,1,0,1,10,6,13,,,19,0,1,35,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,3,0,4,6,35.030704,71.352135,1,0,1,1,1,0,1,0,2,,14,67,4,,,,Taliban,0,-99,0,1,10,5,5,,,5,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,6,0,4,6,34.914444,65.288333,2,0,1,1,1,0,0,0,1,,2,18,4,,,,Taliban,0,-99,0,1,8,5,5,,,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,7,0,182,11,2.059819,45.326115,1,0,1,1,1,0,1,0,2,,14,67,182,,,,Al-Shabaab,0,-99,0,1,10,5,5,,,1,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,14,0,153,6,24.891115,67.143311,1,0,1,1,1,0,1,0,2,,1,1,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,3,0,0,,5,2,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,17,0,4,6,33.449841,70.064041,1,0,1,1,1,0,1,0,6,2,14,67,4,,,,Taliban,0,-99,0,1,8,13,,,,1,0,0,0,0,0,-9,4,,1,1,0,-99,,,,0,,,,,4,0,0,0,0,0
2.00909E+11,2009,9,17,0,4,6,33.566561,69.878354,1,0,1,1,1,0,1,0,6,2,14,67,4,,,,Taliban,0,-99,0,1,8,13,,,,1,0,0,0,0,0,-9,4,,1,1,0,-99,,,,0,,,,,4,0,0,0,0,0
2.00909E+11,2009,9,18,0,4,6,32.816136,67.762998,1,0,1,1,1,0,1,0,1,,3,25,4,,,,Taliban,0,-99,0,1,8,5,5,,,1,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,20,0,182,11,4.549844,43.033339,1,0,1,1,1,0,1,0,2,,14,67,182,,,,Al-Shabaab,0,-99,0,-9,,5,5,,,22,0,8,11,0,0,-9,4,,0,,,,,,,,,,,,,,0,1,0,1
2.00909E+11,2009,9,22,0,153,6,34.006004,71.53743,1,0,1,1,1,0,1,0,3,,8,49,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,10,6,17,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,26,0,4,6,35.58567,63.328087,1,0,1,1,1,0,1,0,2,,14,67,4,,,,Taliban,0,-99,0,1,5,9,24,9,23,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,26,0,4,6,34.966667,69.566667,1,0,1,1,1,0,1,0,3,,16,90,4,,,,Taliban,0,-99,0,1,10,6,17,,,0,0,0,0,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,26,0,153,6,34.006004,71.53743,1,0,1,1,1,0,1,1,3,,1,3,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,1,0,1,8,6,15,6,7,7,0,1,40,0,0,1,2,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,27,0,4,6,34.346722,62.197315,1,0,1,1,1,0,1,0,3,,2,18,4,,,,Taliban,0,-99,0,1,10,6,17,,,5,0,0,17,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,28,0,182,11,2.059819,45.326115,1,0,1,1,1,0,1,0,2,,14,67,182,,,,Al-Shabaab,0,-99,0,1,8,5,5,,,2,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
2.00909E+11,2009,9,30,1,182,11,3.115641,43.64658,1,0,1,1,1,0,1,0,6,,10,54,182,,,,Al-Shabaab,0,-99,0,1,10,13,,,,0,0,0,0,0,0,-9,4,,1,2,0,,-99,,,0,,,,,6,1,0,0,0,0
2.0091E+11,2009,10,1,0,182,11,-0.357847,42.54665,1,0,1,1,1,0,1,0,9,,17,93,182,,,,Al-Shabaab,0,-99,0,1,10,13,,,,3,0,3,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.0091E+11,2009,10,5,0,153,6,33.671638,73.056068,1,0,1,1,1,0,1,1,3,,7,47,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,0,1,1,2,6,13,,,5,0,1,8,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.0091E+11,2009,10,8,0,4,6,34.516895,69.147011,1,0,1,1,1,0,1,1,3,,7,46,4,,,,Taliban,0,1,0,1,10,6,15,,,13,0,1,83,0,0,1,3,,0,,,,,,,,,,,,,,0,0,0,0
2.0091E+11,2009,10,13,1,182,11,2.059819,45.326115,1,0,1,1,1,0,1,0,6,,14,67,182,,,,Al-Shabaab,0,-99,0,1,10,13,,,,0,0,0,200,0,0,0,,,1,200,0,,-99,,,0,,,,,7,-99,0,0,0,0
2.0091E+11,2009,10,13,0,4,6,32.100204,66.901016,1,0,1,1,1,0,1,0,2,,2,20,4,,,,Taliban,0,-99,0,1,10,5,5,,,1,0,0,0,0,0,-9,4,,0,,,,,,,,,,,,,,0,0,0,0
